file_name,report_name,organisation_description,contributor_details,assessment_content,technology_description,purposes_description,report_date,aiaaic_link,challenge_11,evaluation_11,impact_level_11,challenge_12,evaluation_12,impact_level_12,challenge_13,evaluation_13,impact_level_13,challenge_14,evaluation_14,impact_level_14,challenge_15,evaluation_15,impact_level_15,challenge_16,evaluation_16,impact_level_16,challenge_21,evaluation_21,impact_level_21,challenge_22,evaluation_22,impact_level_22,challenge_23,evaluation_23,impact_level_23,challenge_31,evaluation_31,impact_level_31,challenge_32,evaluation_32,impact_level_32,challenge_41,evaluation_41,impact_level_41,challenge_42,evaluation_42,impact_level_42,challenge_43,evaluation_43,impact_level_43,challenge_44,evaluation_44,impact_level_44,challenge_45,evaluation_45,impact_level_45,challenge_46,evaluation_46,impact_level_46
fria-report-1,1.0000000000000002,0.0,0.1059921313509325,0.3887591653710093,0.23157052612297296,0.3217076742854049,0.0,1.0000000000000002,1.0,0.08021152323913466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.27694101212993616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.165632540911067,1.0,1.0000000000000007,0.11420940456680302,0.6666666666666667,1.0000000000000002,0.24232816969709733,1.0,1.0000000000000002,0.17853288013336654,0.6666666666666667,1.0,0.18679116596649376,1.0,0.9999999999999999,0.15526347379441313,1.0,1.0000000000000002,0.3040753256113664,1.0,1.0000000000000007,0.23872815841786635,1.0
fria-report-2,1.0000000000000002,0.0,0.44943641652398214,0.390722922963036,0.30046929410042567,0.11438944373905781,0.0,1.0,1.0,0.4186769442437529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.11266574001126275,1.0,1.0000000000000002,0.21556820934079107,0.6666666666666667,0.0,0.0,0.0,1.0000000000000004,0.2547881944439317,1.0,1.0000000000000007,0.4695054079594883,0.6666666666666667,1.0000000000000002,0.27987748929029244,1.0,1.0000000000000002,0.20010036040901857,0.6666666666666667,1.0,0.20703352102892297,1.0,0.9999999999999999,0.18217586761958357,1.0,1.0000000000000002,0.31258809797206777,1.0,1.0000000000000007,0.17201159982228623,1.0
fria-report-3,1.0000000000000002,0.0,0.0,0.4927596555109453,0.18438098961498212,0.24478531173455215,0.0,1.0000000000000002,1.0,0.2929808551453627,1.0,0.9999999999999998,0.2658794050094381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.11304078416613482,0.6666666666666667,1.0000000000000002,0.15853137217207952,0.6666666666666667,0.0,0.0,0.0,1.0000000000000004,0.14864281764675416,1.0,1.0000000000000007,0.45783336663974955,0.6666666666666667,1.0000000000000002,0.5022128688392237,1.0,1.0000000000000002,0.23456663160869357,0.6666666666666667,1.0,0.36790461300492694,1.0,0.9999999999999999,0.2149003467932553,1.0,1.0000000000000002,0.22430556321584272,1.0,1.0000000000000007,0.17688982525436606,1.0
fria-report-4,1.0000000000000002,0.07990707080571903,0.24291930534577913,0.2884889944900039,1.0000000000000002,0.0955539266903887,0.0,1.0000000000000002,1.0,0.19986230286612341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.18386086011270916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.08704446792504215,1.0,0.0,0.0,0.0,1.0000000000000002,0.14436889108636355,1.0,1.0000000000000002,0.20664667319030766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49304922133780865,0.3250015465650919,1.0,1.0000000000000007,0.1742407762264448,1.0
fria-report-5,1.0000000000000002,0.03589008028878856,0.0,0.6056315223995368,0.0845798608014702,0.20192619442719448,0.0,1.0000000000000004,1.0,0.1505101498445004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.2918550796822537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.08124208065886736,1.0,0.0,0.0,0.0,1.0000000000000002,0.2283014250626637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7897746636343566,0.27824562220363563,1.0,1.0000000000000007,0.14734781282563364,1.0
fria-report-6,1.0,0.0998092590733763,0.13754360455586231,0.29146746600162443,0.6887753976699386,0.2695621552632384,0.0,1.0,1.0,0.1300741226566727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.2849434904918983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.1335318790809276,0.6666666666666667,0.0,0.0,0.0,1.0000000000000002,0.2885298935875719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49304922133780865,0.1238273358432387,0.6666666666666667,1.0000000000000007,0.12034344390398034,1.0
fria-report-7,1.0000000000000002,0.0554361895741184,0.19431434016858148,0.3223386837929637,0.5797386715376659,0.22028815056182965,0.0,1.0000000000000002,1.0,0.07219180447658549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.19327153671280278,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.14157002798778973,1.0,0.0,0.0,0.0,1.0000000000000002,0.3053184642219969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49304922133780865,0.25817837206566546,1.0,1.0000000000000007,0.20134299929818583,1.0
fria-report-8,1.0000000000000002,0.09534450639996032,0.5372450751597532,0.24683411307251396,0.5797386715376659,0.12081074506081593,0.0,1.0,1.0,0.15672592682497055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.11115646258424892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0997459626818206,1.0,0.0,0.0,0.0,1.0000000000000002,0.21024333193157435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49304922133780865,0.18383925004159224,0.6666666666666667,1.0000000000000007,0.17022838043477517,1.0
fria-report-9,1.0,0.0,0.3032160644503863,0.3702045713451142,0.4939106357679217,0.35064695557059933,0.0,1.0,1.0,0.1265720102125355,1.0,0.9999999999999998,0.16491317936646785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.032408962635339746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.03401665151388401,1.0,0.0,0.0,0.0,1.0000000000000002,0.11551095682774137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.07701564005870903,1.0,1.0000000000000007,0.12082385876388743,1.0
fria-report-10,1.0000000000000002,0.0,0.41036264495218466,0.5517002727149606,0.20797472016304422,0.16812000266237898,0.0,1.0,1.0,0.06859502003665315,1.0,0.9999999999999998,0.1737193534569051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.1817748307140205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.033454470139932135,1.0,0.0,0.0,0.0,1.0000000000000002,0.19028785704379797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.13045377565198965,1.0,1.0000000000000007,0.1554314700800157,1.0
fria-report-11,1.0000000000000002,0.0,0.7092972666062738,0.453027218194474,0.26470793276982313,0.14583659189722667,0.0,1.0000000000000002,1.0,0.09759759009667332,0.6666666666666667,0.9999999999999998,0.14236236076267736,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.07496574293649065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.1554314700800157,1.0,0.0,0.0,0.0,1.0000000000000002,0.10767535583398324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.15923229953482243,0.6666666666666667,1.0000000000000007,0.14471270582616835,1.0
fria-report-12,1.0000000000000002,0.0,0.3554767779546839,0.482611463832418,0.25213870694526264,0.2773962289762415,0.0,1.0000000000000002,1.0,0.3310969606963488,1.0,0.9999999999999998,0.19085989004569265,1.0,0.9588260866416639,0.19796398232622137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.14428587831700834,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.2588471995290425,0.6666666666666667,0.0,0.0,0.0,1.0000000000000002,0.31392843408041776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.5024805573663775,0.6666666666666667,1.0000000000000007,0.2796724903912868,1.0
fria-report-13,1.0000000000000004,0.0,0.3554767779546839,0.4514942669868814,0.4408561230707341,0.06997254341808112,0.0,1.0,1.0,0.3003950946892925,1.0,0.9999999999999998,0.23309639575403368,1.0,0.9588260866416639,0.28248791902866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.07357474610589514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.1547742389161031,0.6666666666666667,0.0,0.0,0.0,1.0000000000000002,0.4023780019634614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.36775666078014957,0.6666666666666667,1.0000000000000007,0.25534187135075015,1.0
fria-report-14,1.0000000000000002,0.0,0.4743307064971939,0.5550516917086328,0.47600601783271074,0.21507032570577075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fria-report-15,1.0000000000000004,0.0,0.2903209973602377,0.5512609317427352,0.0929166559586705,0.16836842163679847,0.0,1.0,1.0,0.15064018498706508,1.0,0.9999999999999998,0.13674547806898132,1.0,0.9588260866416639,0.24360167228884347,1.0,1.0000000000000009,0.23004012765182763,0.6666666666666667,1.0,0.13541672724058793,0.6666666666666667,1.0000000000000002,0.22696420432913353,0.6666666666666667,1.0000000000000002,0.03924270151307829,1.0,1.0000000000000002,0.2553083535551658,1.0,1.0000000000000004,0.263761276598229,0.6666666666666667,1.0000000000000004,0.03241228053429371,1.0,1.0000000000000007,0.3446421410380547,1.0,1.0000000000000002,0.1867626308243407,0.33333333333333337,1.0000000000000002,0.1398136265626952,1.0,1.0,0.3615990243408758,0.6666666666666667,0.9999999999999999,0.1825710646284487,0.6666666666666667,1.0000000000000002,0.25905287097353014,1.0,1.0000000000000007,0.13328417694886527,1.0
